timestamp,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,ES_SENSOR_KB_SENT,ES_SENSOR_KB_RECV
1649335183,4,0,0,3312460,3476,519844,0,0,0,0,58864,145676,2,23,75,0,0,15.7066,1.01836
1649335197,1,0,0,3312020,3484,519820,0,0,0,0,58407,143561,2,21,78,0,0,18.9285,1.19883
1649335211,3,0,0,3311232,3492,519820,0,0,0,0,58462,143503,2,22,76,0,0,15.5053,0.992578
1649335225,2,0,0,3311484,3500,519848,0,0,0,0,58113,142633,2,25,73,0,0,14.4984,0.928125
1649335239,7,0,0,3311580,3508,519848,0,0,0,0,59208,146487,5,19,76,0,0,18.9285,1.21172
1649335253,2,0,0,3310884,3516,519848,0,0,0,0,57743,142500,2,23,75,0,0,14.6998,0.953906
1649335267,3,0,0,3310792,3524,519848,0,0,0,0,57939,143030,1,21,78,0,0,15.3039,0.979688
1649335281,4,0,0,3311012,3532,519848,0,0,0,0,57485,142322,3,22,76,0,0,15.5053,0.992578
1649335295,3,0,0,3311060,3540,519848,0,0,0,0,59580,147615,1,17,81,0,0,18.3244,1.17305
1649335309,5,0,0,3310524,3548,519824,0,0,0,0,56309,138262,5,24,71,0,0,15.5053,0.992578
1649335323,3,0,0,3310996,3556,519840,0,0,0,0,57993,143245,1,23,76,0,0,18.9285,1.22461
1649335337,1,0,0,3310784,3564,519840,0,0,0,0,58326,144316,2,22,76,0,0,18.123,1.16016
1649335351,5,0,0,3311004,3572,519840,0,0,0,0,59346,146463,0,17,83,0,0,19.1299,1.22461
1649335365,2,0,0,3311028,3580,519824,0,0,0,0,43382,127142,1,20,79,0,0,15.3039,0.966797
1649335379,5,0,0,3310736,3588,519824,0,0,0,0,56837,139771,5,17,78,0,0,15.3039,0.992578
1649335393,4,0,0,3311020,3596,519824,0,0,0,0,57922,143456,2,25,73,0,0,18.3244,1.18594
1649335407,2,0,0,3311280,3604,519824,0,0,0,0,44076,129441,2,18,80,0,0,15.5053,0.979688
1649335421,2,0,0,3311476,3612,519824,0,0,0,0,44008,127939,1,19,80,0,0,19.1299,1.19883
1649335435,1,0,0,3310736,3620,519840,0,0,0,0,58118,142294,2,25,73,0,0,14.4984,0.915234
1649335449,2,0,0,3310696,3628,519848,0,0,0,0,56130,137848,5,21,74,0,0,19.1299,1.22461
1649335463,2,0,0,3311324,3636,519848,0,0,0,0,53663,138329,3,19,78,0,0,15.5053,1.00547
1649335477,4,0,0,3311352,3644,519848,0,0,0,0,34671,117406,2,14,84,0,0,15.7066,0.992578
1649335491,1,0,0,3310384,3652,519848,0,0,0,0,42892,127080,1,20,79,0,0,15.5053,0.992578
1649335505,2,0,0,3311108,3660,519848,0,0,0,0,57901,143075,1,21,78,0,0,19.1299,1.22461
1649335519,5,0,0,3311108,3668,519848,0,0,0,0,56476,140207,5,20,75,0,0,15.5053,0.992578
1649335533,0,0,0,3311232,3676,519848,0,0,0,0,43605,128444,1,23,76,0,0,18.123,1.16016
1649335547,3,0,0,3311004,3684,519848,0,0,0,0,57888,143530,2,21,77,0,0,15.5053,0.979688
1649335561,2,0,0,3311272,3692,519840,0,0,0,0,57939,142968,2,17,81,0,0,15.5053,0.992578
1649335575,5,0,0,3311304,3700,519840,0,0,0,0,58487,144011,2,28,70,0,0,15.5053,0.992578
1649335589,4,0,0,3310864,3708,519824,0,0,0,0,56615,140368,5,22,74,0,0,15.5053,0.979688
1649335603,0,0,0,3311060,3716,519828,0,0,0,0,43523,127854,3,26,71,0,0,15.4924,0.992578
1649335617,3,0,0,3311604,3724,519824,0,0,0,0,58113,142268,1,26,73,0,0,15.3039,0.966797
