timestamp,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,ES_SENSOR_KB_SENT,ES_SENSOR_KB_RECV
1649257281,3,0,0,2948428,28048,867548,0,0,4,7,112,412,3,21,75,1,0,15.5053,0.979688
1649257291,2,0,0,2948156,28056,867548,0,0,4,7,122,434,3,21,75,1,0,15.3039,0.979688
1649257301,2,0,0,2948156,28060,867548,0,0,4,7,130,456,3,21,75,1,0,15.3039,0.979688
1649257311,5,0,0,2948084,28064,867548,0,0,4,7,139,479,3,21,75,1,0,19.1299,1.21172
1649257321,4,0,0,2947368,28068,867540,0,0,4,7,147,500,3,21,75,1,0,15.7066,1.00547
1649257331,8,0,0,2948060,28076,867540,0,0,4,7,156,523,3,21,75,1,0,19.1299,1.18594
1649257341,6,0,0,2947948,28080,867556,0,0,4,7,166,547,3,21,75,1,0,15.5053,0.992578
1649257351,5,0,0,2948136,28088,867556,0,0,4,7,175,569,3,21,75,1,0,15.3039,0.979688
1649257361,5,0,0,2947760,28092,867556,0,0,4,7,184,591,3,21,75,1,0,15.5053,0.992578
1649257371,5,0,0,2947712,28100,867556,0,0,4,7,193,614,3,21,75,1,0,15.3039,0.979688
1649257381,5,0,0,2947860,28108,867556,0,0,4,7,202,637,3,21,75,1,0,15.5053,0.992578
1649257391,7,0,0,2947864,28116,867556,0,0,4,7,211,660,3,21,75,1,0,19.1299,1.21172
1649257401,2,0,0,2947692,28124,867556,0,0,4,7,221,682,3,21,75,1,0,15.5053,0.992578
1649257411,5,0,0,2947964,28132,867556,0,0,4,7,228,9,3,21,75,1,0,15.5053,0.992578
1649257421,3,0,0,2938040,28140,875772,0,0,4,7,236,31,3,21,75,1,0,14.9012,0.966797
1649257431,4,0,0,2937320,28144,875772,0,0,4,7,246,54,3,21,75,1,0,15.5053,0.992578
1649257441,4,0,0,2937424,28152,875772,0,0,4,7,255,77,3,21,75,1,0,15.5053,0.992578
1649257451,6,0,0,2937596,28156,875772,0,0,4,7,264,100,3,21,75,1,0,15.3039,0.979688
1649257461,6,0,0,2937248,28164,875776,0,0,4,7,273,122,3,21,75,1,0,15.3039,0.979688
1649257471,7,0,0,2937256,28172,875772,0,0,4,7,282,145,3,21,75,1,0,18.9285,1.19883
1649257481,7,0,0,2937180,28180,875772,0,0,4,7,291,168,3,21,75,1,0,18.9285,1.19883
1649257491,5,0,0,2937536,28188,875772,0,0,4,7,300,190,3,21,75,1,0,15.3039,0.979688
1649257501,4,0,0,2936708,28196,875772,0,0,4,7,309,213,3,21,75,1,0,15.5053,0.992578
1649257511,2,0,0,2937032,28204,875772,0,0,4,7,319,236,3,21,75,1,0,15.5053,0.992578
1649257521,4,0,0,2936940,28212,875772,0,0,4,7,328,259,3,21,75,1,0,15.5053,0.992578
1649257531,6,0,0,2936548,28220,875772,0,0,4,7,337,282,3,21,75,1,0,15.5053,0.992578
1649257541,6,0,0,2936856,28228,875772,0,0,4,7,345,303,3,21,75,1,0,15.5053,0.992578
1649257551,4,0,0,2937004,28232,875772,0,0,4,7,353,324,3,21,75,1,0,15.5053,0.979688
1649257561,4,0,0,2936488,28240,875776,0,0,4,7,361,346,3,21,75,1,0,15.5053,0.979688
1649257571,5,0,0,2936212,28248,875776,0,0,4,7,370,369,3,21,75,1,0,15.7066,0.992578
1649257581,4,0,0,2936336,28256,875776,0,0,4,7,379,391,3,21,75,1,0,15.5053,0.992578
1649257591,2,0,0,2936320,28264,875768,0,0,4,7,388,414,3,21,75,1,0,15.5053,0.992578
1649257601,4,0,0,2936720,28272,875768,0,0,4,7,397,436,3,21,75,1,0,15.5053,0.992578
1649257611,6,0,0,2936604,28276,875768,0,0,4,7,406,458,3,21,75,1,0,15.3039,0.979688
1649257621,5,0,0,2937132,28284,875768,0,0,4,7,415,482,3,21,75,1,0,15.7066,1.00547
1649257631,2,0,0,2936108,28288,875764,0,0,4,7,424,504,3,21,75,1,0,18.9285,1.19883
1649257641,3,0,0,2936596,28296,875756,0,0,4,7,433,526,3,21,75,1,0,15.3039,0.979688
1649257651,4,0,0,2936688,28300,875756,0,0,4,7,442,549,3,21,75,1,0,19.1299,1.21172
1649257661,4,0,0,2935876,28308,875756,0,0,4,7,450,570,3,21,75,1,0,15.3039,0.979688
1649257671,7,0,0,2936724,28312,875756,0,0,4,7,456,590,3,21,75,1,0,18.9285,1.19883
1649257681,4,0,0,2936064,28320,875756,0,0,4,7,465,613,3,21,75,1,0,19.1299,1.21172
1649257691,6,0,0,2936276,28324,875772,0,0,4,7,473,634,3,21,75,1,0,18.9285,1.19883
1649257701,6,0,0,2935748,28332,875772,0,0,4,7,482,656,3,21,75,1,0,15.5053,0.992578
1649257711,7,0,0,2936372,28340,875772,0,0,4,7,490,677,3,21,75,1,0,19.1299,1.21172
1649257721,5,0,0,2935220,28344,875792,0,0,4,7,497,14,3,21,75,1,0,18.9285,1.21172
1649257731,9,0,0,2936476,28348,875788,0,0,4,7,505,36,3,21,75,1,0,15.5053,0.992578
1649257741,3,0,0,2936292,28352,875780,0,0,4,7,513,57,3,21,75,1,0,19.1299,1.21172
1649257751,2,0,0,2936196,28360,875780,0,0,4,7,520,78,3,21,75,1,0,15.3039,0.979688
1649257761,3,0,0,2936164,28368,875780,0,0,4,7,529,100,3,21,75,1,0,15.5053,0.979688
1649257771,5,0,0,2936372,28376,875780,0,0,4,7,537,122,3,21,75,1,0,15.5053,0.992578
1649257781,3,0,0,2936268,28384,875780,0,0,4,7,546,145,3,21,75,1,0,15.7066,1.00547
1649257791,2,0,0,2936544,28388,875780,0,0,4,7,554,166,3,21,75,1,0,15.5053,0.992578
1649257801,2,0,0,2936040,28392,875772,0,0,4,7,561,187,3,21,75,1,0,15.7066,1.00547
1649257811,5,0,0,2935432,28396,875772,0,0,4,7,569,208,3,21,75,1,0,18.7271,1.19883
1649257821,5,0,0,2936048,28404,875772,0,0,4,7,577,230,3,21,75,1,0,15.3039,0.979688
1649257831,7,0,0,2936368,28408,875772,0,0,4,7,585,251,3,21,75,1,0,18.9285,1.19883
1649257841,4,0,0,2936536,28416,875772,0,0,4,7,593,272,3,21,75,1,0,15.5053,0.992578
1649257851,6,0,0,2936216,28420,875772,0,0,4,7,602,295,3,21,75,1,0,15.5053,1.00547
1649257861,4,0,0,2936508,28428,875772,0,0,4,7,611,318,3,21,75,1,0,15.5053,0.979688
1649257871,8,0,0,2936372,28436,875772,0,0,4,7,618,339,3,21,75,1,0,15.5053,0.992578
